Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeWin,home_avg_for,home_avg_against,home_winrate,away_avg_for,away_avg_against,away_winrate
2024-12-03,Ipswich,Crystal Palace,0,1,A,0,1.0,1.8461538461538463,0.07692307692307693,1.2440944881889764,1.3464566929133859,0.28346456692913385
2024-12-03,Leicester,West Ham,3,1,H,1,1.449438202247191,1.7303370786516854,0.2808988764044944,1.4094488188976377,1.6062992125984252,0.3543307086614173
2024-12-04,Everton,Wolves,4,0,H,1,1.0,1.5354330708661417,0.2677165354330709,1.110236220472441,1.5590551181102361,0.3228346456692913
2024-12-04,Man City,Nott'm Forest,3,0,H,1,2.4488188976377954,0.8818897637795275,0.7244094488188977,1.1573033707865168,1.6629213483146068,0.2696629213483146
2024-12-04,Newcastle,Liverpool,3,3,D,0,1.6614173228346456,1.3464566929133859,0.4330708661417323,2.2125984251968505,0.9606299212598425,0.6456692913385826
2024-12-04,Southampton,Chelsea,1,5,A,0,1.0,1.853932584269663,0.1797752808988764,1.7086614173228347,1.236220472440945,0.44881889763779526
2024-12-04,Arsenal,Man United,2,0,H,1,2.094488188976378,1.0551181102362204,0.6535433070866141,1.4881889763779528,1.3464566929133859,0.4881889763779528
2024-12-04,Aston Villa,Brentford,3,1,H,1,1.5590551181102361,1.4409448818897639,0.4409448818897638,1.4803149606299213,1.4960629921259843,0.3464566929133858
2024-12-05,Fulham,Brighton,3,1,H,1,1.4382022471910112,1.4831460674157304,0.3707865168539326,1.5039370078740157,1.3858267716535433,0.3779527559055118
2024-12-05,Bournemouth,Tottenham,1,0,H,1,1.247191011235955,1.7640449438202248,0.3258426966292135,1.8976377952755905,1.4015748031496063,0.5196850393700787
2024-12-07,Aston Villa,Southampton,1,0,H,1,1.5703125,1.4375,0.4453125,1.0,1.8888888888888888,0.17777777777777778
2024-12-07,Brentford,Newcastle,4,2,H,1,1.4765625,1.5078125,0.34375,1.671875,1.359375,0.4296875
2024-12-07,Crystal Palace,Man City,2,2,D,0,1.2421875,1.3359375,0.2890625,2.453125,0.875,0.7265625
2024-12-07,Man United,Nott'm Forest,2,3,A,0,1.4765625,1.3515625,0.484375,1.1444444444444444,1.6777777777777778,0.26666666666666666
2024-12-08,Fulham,Arsenal,1,1,D,0,1.4555555555555555,1.4777777777777779,0.37777777777777777,2.09375,1.046875,0.65625
2024-12-08,Ipswich,Bournemouth,1,2,A,0,0.9285714285714286,1.7857142857142858,0.07142857142857142,1.2444444444444445,1.7444444444444445,0.3333333333333333
2024-12-08,Leicester,Brighton,2,2,D,0,1.4666666666666666,1.7222222222222223,0.28888888888888886,1.5,1.3984375,0.375
2024-12-08,Tottenham,Chelsea,3,4,A,0,1.8828125,1.3984375,0.515625,1.734375,1.234375,0.453125
2024-12-09,West Ham,Wolves,2,1,H,1,1.40625,1.6171875,0.3515625,1.1015625,1.578125,0.3203125
2024-12-14,Arsenal,Everton,0,0,D,0,2.0852713178294575,1.0465116279069768,0.6511627906976745,1.0234375,1.5234375,0.2734375
2024-12-14,Liverpool,Fulham,2,2,D,0,2.21875,0.9765625,0.640625,1.4505494505494505,1.4725274725274726,0.37362637362637363
2024-12-14,Newcastle,Leicester,4,0,H,1,1.6744186046511629,1.37984496124031,0.4263565891472868,1.4725274725274726,1.7252747252747254,0.2857142857142857
2024-12-14,Wolves,Ipswich,1,2,A,0,1.1007751937984496,1.5813953488372092,0.3178294573643411,0.9333333333333333,1.8,0.06666666666666667
2024-12-14,Nott'm Forest,Aston Villa,2,1,H,1,1.164835164835165,1.6813186813186813,0.27472527472527475,1.565891472868217,1.426356589147287,0.4496124031007752
2024-12-15,Brighton,Crystal Palace,1,3,A,0,1.503875968992248,1.4031007751937985,0.37209302325581395,1.248062015503876,1.3410852713178294,0.2868217054263566
2024-12-15,Man City,Man United,1,2,A,0,2.449612403100775,0.8837209302325582,0.7209302325581395,1.4806201550387597,1.3643410852713178,0.4806201550387597
2024-12-15,Chelsea,Brentford,2,1,H,1,1.751937984496124,1.248062015503876,0.4573643410852713,1.496124031007752,1.5116279069767442,0.3488372093023256
2024-12-15,Southampton,Tottenham,0,5,A,0,0.989010989010989,1.879120879120879,0.17582417582417584,1.8914728682170543,1.4186046511627908,0.5116279069767442
2024-12-16,Bournemouth,West Ham,1,1,D,0,1.2527472527472527,1.7362637362637363,0.34065934065934067,1.4108527131782946,1.6124031007751938,0.35658914728682173
2024-12-21,Aston Villa,Man City,2,1,H,1,1.5615384615384615,1.4307692307692308,0.4461538461538462,2.4384615384615387,0.8923076923076924,0.7153846153846154
2024-12-21,Brentford,Nott'm Forest,0,2,A,0,1.4923076923076923,1.5153846153846153,0.34615384615384615,1.173913043478261,1.673913043478261,0.2826086956521739
2024-12-21,Ipswich,Newcastle,0,4,A,0,1.0,1.75,0.125,1.6923076923076923,1.3692307692307693,0.4307692307692308
2024-12-21,West Ham,Brighton,1,1,D,0,1.4076923076923078,1.6076923076923078,0.35384615384615387,1.5,1.4153846153846155,0.36923076923076925
2024-12-21,Crystal Palace,Arsenal,1,5,A,0,1.2615384615384615,1.3384615384615384,0.2923076923076923,2.0692307692307694,1.0384615384615385,0.6461538461538462
2024-12-22,Everton,Chelsea,0,0,D,0,1.0155038759689923,1.5116279069767442,0.2713178294573643,1.7538461538461538,1.2461538461538462,0.46153846153846156
2024-12-22,Fulham,Southampton,0,0,D,0,1.4565217391304348,1.4782608695652173,0.3695652173913043,0.9782608695652174,1.9130434782608696,0.17391304347826086
2024-12-22,Leicester,Wolves,0,3,A,0,1.4565217391304348,1.75,0.2826086956521739,1.1,1.5846153846153845,0.3153846153846154
2024-12-22,Man United,Bournemouth,0,3,A,0,1.4846153846153847,1.3615384615384616,0.4846153846153846,1.25,1.7282608695652173,0.33695652173913043
2024-12-22,Tottenham,Liverpool,3,6,A,0,1.9153846153846155,1.4076923076923078,0.5153846153846153,2.2170542635658914,0.9844961240310077,0.6356589147286822
2024-12-26,Man City,Everton,1,1,D,0,2.427480916030534,0.9007633587786259,0.7099236641221374,1.0076923076923077,1.5,0.2692307692307692
2024-12-26,Bournemouth,Crystal Palace,0,0,D,0,1.2688172043010753,1.7096774193548387,0.34408602150537637,1.2595419847328244,1.366412213740458,0.2900763358778626
2024-12-26,Chelsea,Fulham,1,2,A,0,1.7404580152671756,1.2366412213740459,0.4580152671755725,1.4408602150537635,1.4623655913978495,0.3655913978494624
2024-12-26,Newcastle,Aston Villa,3,0,H,1,1.7099236641221374,1.3587786259541985,0.4351145038167939,1.5648854961832062,1.4274809160305344,0.45038167938931295
2024-12-26,Nott'm Forest,Tottenham,1,0,H,1,1.1827956989247312,1.6559139784946237,0.2903225806451613,1.9236641221374047,1.4427480916030535,0.5114503816793893
2024-12-26,Southampton,West Ham,0,1,A,0,0.967741935483871,1.89247311827957,0.17204301075268819,1.4045801526717556,1.6030534351145038,0.3511450381679389
2024-12-26,Wolves,Man United,2,0,H,1,1.1145038167938932,1.5725190839694656,0.32061068702290074,1.4732824427480915,1.3740458015267176,0.48091603053435117
2024-12-26,Liverpool,Leicester,3,1,H,1,2.246153846153846,1.0,0.6384615384615384,1.4408602150537635,1.7634408602150538,0.27956989247311825
2024-12-27,Brighton,Brentford,0,0,D,0,1.4961832061068703,1.4122137404580153,0.366412213740458,1.4809160305343512,1.5190839694656488,0.3435114503816794
2024-12-27,Arsenal,Ipswich,1,0,H,1,2.0916030534351147,1.0381679389312977,0.648854961832061,0.9411764705882353,1.8823529411764706,0.11764705882352941
2024-12-29,Leicester,Man City,0,2,A,0,1.4361702127659575,1.7765957446808511,0.2765957446808511,2.4166666666666665,0.9015151515151515,0.7045454545454546
2024-12-29,Crystal Palace,Southampton,2,1,H,1,1.25,1.356060606060606,0.2878787878787879,0.9574468085106383,1.8829787234042554,0.1702127659574468
2024-12-29,Everton,Nott'm Forest,0,2,A,0,1.0076335877862594,1.4961832061068703,0.26717557251908397,1.1808510638297873,1.6382978723404256,0.2978723404255319
2024-12-29,Fulham,Bournemouth,2,2,D,0,1.446808510638298,1.4574468085106382,0.3723404255319149,1.2553191489361701,1.6914893617021276,0.3404255319148936
2024-12-29,Tottenham,Wolves,2,2,D,0,1.9090909090909092,1.4393939393939394,0.5075757575757576,1.121212121212121,1.5606060606060606,0.32575757575757575
2024-12-29,West Ham,Liverpool,0,5,A,0,1.4015151515151516,1.5909090909090908,0.3560606060606061,2.2519083969465647,1.0,0.6412213740458015
2024-12-30,Aston Villa,Brighton,2,2,D,0,1.553030303030303,1.4393939393939394,0.44696969696969696,1.4848484848484849,1.4015151515151516,0.36363636363636365
2024-12-30,Ipswich,Chelsea,2,0,H,1,0.8888888888888888,1.8333333333333333,0.1111111111111111,1.7348484848484849,1.2424242424242424,0.45454545454545453
2024-12-30,Man United,Newcastle,0,2,A,0,1.4621212121212122,1.378787878787879,0.4772727272727273,1.7196969696969697,1.3484848484848484,0.4393939393939394
2025-01-01,Brentford,Arsenal,1,3,A,0,1.4696969696969697,1.5075757575757576,0.3409090909090909,2.0833333333333335,1.0303030303030303,0.6515151515151515
2025-01-04,Tottenham,Newcastle,1,2,A,0,1.9097744360902256,1.443609022556391,0.5037593984962406,1.7218045112781954,1.3383458646616542,0.44360902255639095
2025-01-04,Aston Villa,Leicester,2,1,H,1,1.556390977443609,1.443609022556391,0.44360902255639095,1.4210526315789473,1.7789473684210526,0.2736842105263158
2025-01-04,Bournemouth,Everton,1,0,H,1,1.263157894736842,1.694736842105263,0.3368421052631579,1.0,1.5,0.26515151515151514
2025-01-04,Crystal Palace,Chelsea,1,1,D,0,1.255639097744361,1.3533834586466165,0.2932330827067669,1.7218045112781954,1.2481203007518797,0.45112781954887216
2025-01-04,Man City,West Ham,4,1,H,1,2.4135338345864663,0.8947368421052632,0.706766917293233,1.3909774436090225,1.6165413533834587,0.3533834586466165
2025-01-04,Southampton,Brentford,0,5,A,0,0.9578947368421052,1.8842105263157896,0.16842105263157894,1.4661654135338347,1.518796992481203,0.3383458646616541
2025-01-04,Brighton,Arsenal,1,1,D,0,1.4887218045112782,1.406015037593985,0.3609022556390977,2.0902255639097747,1.0300751879699248,0.6541353383458647
2025-01-05,Fulham,Ipswich,2,2,D,0,1.4526315789473685,1.4631578947368422,0.3684210526315789,0.9473684210526315,1.736842105263158,0.15789473684210525
2025-01-05,Liverpool,Man United,2,2,D,0,2.272727272727273,0.9924242424242424,0.6439393939393939,1.4511278195488722,1.3834586466165413,0.47368421052631576
2025-01-06,Wolves,Nott'm Forest,0,3,A,0,1.1278195488721805,1.5639097744360901,0.3233082706766917,1.1894736842105262,1.6210526315789473,0.30526315789473685
2025-01-14,Brentford,Man City,2,2,D,0,1.492537313432836,1.507462686567164,0.34328358208955223,2.425373134328358,0.8955223880597015,0.7089552238805971
2025-01-14,Chelsea,Bournemouth,2,2,D,0,1.7164179104477613,1.2462686567164178,0.44776119402985076,1.2604166666666667,1.6770833333333333,0.34375
2025-01-14,West Ham,Fulham,3,2,H,1,1.3880597014925373,1.6343283582089552,0.35074626865671643,1.4583333333333333,1.46875,0.3645833333333333
2025-01-14,Nott'm Forest,Liverpool,1,1,D,0,1.2083333333333333,1.6041666666666667,0.3125,2.2706766917293235,1.0,0.6390977443609023
2025-01-15,Everton,Aston Villa,0,1,A,0,0.9924812030075187,1.4962406015037595,0.2631578947368421,1.5597014925373134,1.4402985074626866,0.44776119402985076
2025-01-15,Leicester,Crystal Palace,0,2,A,0,1.4166666666666667,1.78125,0.2708333333333333,1.2537313432835822,1.3507462686567164,0.291044776119403
2025-01-15,Newcastle,Wolves,3,0,H,1,1.7238805970149254,1.335820895522388,0.44776119402985076,1.1194029850746268,1.5746268656716418,0.3208955223880597
2025-01-15,Arsenal,Tottenham,2,1,H,1,2.082089552238806,1.0298507462686568,0.6492537313432836,1.9029850746268657,1.4477611940298507,0.5
2025-01-16,Ipswich,Brighton,0,2,A,0,1.0,1.75,0.15,1.4850746268656716,1.4029850746268657,0.3582089552238806
2025-01-16,Man United,Southampton,3,1,H,1,1.455223880597015,1.3880597014925373,0.4701492537313433,0.9479166666666666,1.9166666666666667,0.16666666666666666
2025-01-18,Newcastle,Bournemouth,1,4,A,0,1.7333333333333334,1.325925925925926,0.45185185185185184,1.268041237113402,1.6804123711340206,0.3402061855670103
2025-01-18,Brentford,Liverpool,0,2,A,0,1.4962962962962962,1.511111111111111,0.34074074074074073,2.2611940298507465,1.0,0.6343283582089553
2025-01-18,Leicester,Fulham,0,2,A,0,1.402061855670103,1.7835051546391754,0.26804123711340205,1.4639175257731958,1.4845360824742269,0.36082474226804123
2025-01-18,West Ham,Crystal Palace,0,2,A,0,1.4,1.637037037037037,0.35555555555555557,1.2592592592592593,1.3407407407407408,0.2962962962962963
2025-01-18,Arsenal,Aston Villa,2,2,D,0,2.0814814814814815,1.0296296296296297,0.6518518518518519,1.5555555555555556,1.4296296296296296,0.45185185185185184
2025-01-19,Everton,Tottenham,3,2,H,1,0.9850746268656716,1.492537313432836,0.26119402985074625,1.8962962962962964,1.451851851851852,0.4962962962962963
2025-01-19,Man United,Brighton,1,3,A,0,1.4666666666666666,1.385185185185185,0.4740740740740741,1.488888888888889,1.3925925925925926,0.362962962962963
2025-01-19,Nott'm Forest,Southampton,3,2,H,1,1.2061855670103092,1.597938144329897,0.30927835051546393,0.9484536082474226,1.9278350515463918,0.16494845360824742
2025-01-19,Ipswich,Man City,0,6,A,0,0.9523809523809523,1.7619047619047619,0.14285714285714285,2.422222222222222,0.9037037037037037,0.7037037037037037
2025-01-20,Chelsea,Wolves,3,1,H,1,1.7185185185185186,1.2518518518518518,0.4444444444444444,1.1111111111111112,1.5851851851851853,0.31851851851851853
2025-01-25,Bournemouth,Nott'm Forest,5,0,H,1,1.2959183673469388,1.6734693877551021,0.3469387755102041,1.2244897959183674,1.6020408163265305,0.3163265306122449
2025-01-25,Brighton,Everton,0,1,A,0,1.5,1.3897058823529411,0.36764705882352944,1.0,1.4962962962962962,0.26666666666666666
2025-01-25,Liverpool,Ipswich,4,1,H,1,2.259259259259259,0.9925925925925926,0.6370370370370371,0.9090909090909091,1.9545454545454546,0.13636363636363635
2025-01-25,Southampton,Newcastle,1,3,A,0,0.9591836734693877,1.9387755102040816,0.16326530612244897,1.7279411764705883,1.3455882352941178,0.4485294117647059
2025-01-25,Wolves,Arsenal,0,1,A,0,1.1102941176470589,1.5955882352941178,0.3161764705882353,2.0808823529411766,1.036764705882353,0.6470588235294118
2025-01-25,Man City,Chelsea,3,1,H,1,2.448529411764706,0.8970588235294118,0.7058823529411765,1.7279411764705883,1.25,0.4485294117647059
2025-01-26,Crystal Palace,Brentford,1,2,A,0,1.2647058823529411,1.3308823529411764,0.3014705882352941,1.4852941176470589,1.5147058823529411,0.3382352941176471
2025-01-26,Tottenham,Leicester,1,2,A,0,1.8970588235294117,1.463235294117647,0.49264705882352944,1.3877551020408163,1.7857142857142858,0.2653061224489796
2025-01-26,Aston Villa,West Ham,1,1,D,0,1.5588235294117647,1.4338235294117647,0.4485294117647059,1.3897058823529411,1.6397058823529411,0.35294117647058826
2025-01-26,Fulham,Man United,0,1,A,0,1.469387755102041,1.469387755102041,0.3673469387755102,1.463235294117647,1.3970588235294117,0.47058823529411764
2025-02-01,Nott'm Forest,Brighton,7,0,H,1,1.2121212121212122,1.6363636363636365,0.31313131313131315,1.489051094890511,1.3868613138686132,0.36496350364963503
2025-02-01,Bournemouth,Liverpool,0,2,A,0,1.3333333333333333,1.6565656565656566,0.35353535353535354,2.2720588235294117,0.9926470588235294,0.6397058823529411
2025-02-01,Everton,Leicester,4,0,H,1,1.0,1.4852941176470589,0.27205882352941174,1.393939393939394,1.7777777777777777,0.2727272727272727
2025-02-01,Ipswich,Southampton,1,2,A,0,0.9130434782608695,2.0434782608695654,0.13043478260869565,0.9595959595959596,1.9494949494949494,0.16161616161616163
2025-02-01,Newcastle,Fulham,1,2,A,0,1.7372262773722629,1.3430656934306568,0.45255474452554745,1.4545454545454546,1.4646464646464648,0.36363636363636365
2025-02-01,Wolves,Aston Villa,2,0,H,1,1.102189781021898,1.5912408759124088,0.31386861313868614,1.5547445255474452,1.4306569343065694,0.44525547445255476
2025-02-02,Brentford,Tottenham,0,2,A,0,1.489051094890511,1.510948905109489,0.34306569343065696,1.8905109489051095,1.467153284671533,0.48905109489051096
2025-02-02,Man United,Crystal Palace,0,2,A,0,1.4598540145985401,1.3868613138686132,0.4744525547445255,1.2627737226277371,1.3357664233576643,0.29927007299270075
2025-02-02,Arsenal,Man City,5,1,H,1,2.072992700729927,1.0291970802919708,0.6496350364963503,2.4525547445255476,0.8978102189781022,0.708029197080292
2025-02-03,Chelsea,West Ham,2,1,H,1,1.7226277372262773,1.2627737226277371,0.44525547445255476,1.3868613138686132,1.635036496350365,0.35036496350364965
2025-02-12,Everton,Liverpool,2,2,D,0,1.0218978102189782,1.4744525547445255,0.2773722627737226,2.27007299270073,0.9854014598540146,0.6423357664233577
2025-02-14,Brighton,Chelsea,3,0,H,1,1.4782608695652173,1.4275362318840579,0.36231884057971014,1.7246376811594204,1.2608695652173914,0.4492753623188406
2025-02-15,Leicester,Arsenal,0,2,A,0,1.38,1.8,0.27,2.0942028985507246,1.0289855072463767,0.6521739130434783
2025-02-15,Aston Villa,Ipswich,1,1,D,0,1.5434782608695652,1.434782608695652,0.4420289855072464,0.9166666666666666,2.0416666666666665,0.125
2025-02-15,Fulham,Nott'm Forest,2,1,H,1,1.46,1.46,0.37,1.27,1.62,0.32
2025-02-15,Man City,Newcastle,4,0,H,1,2.4420289855072466,0.927536231884058,0.7028985507246377,1.7318840579710144,1.3478260869565217,0.4492753623188406
2025-02-15,Southampton,Bournemouth,1,3,A,0,0.97,1.94,0.17,1.32,1.66,0.35
2025-02-15,West Ham,Brentford,0,1,A,0,1.3840579710144927,1.6376811594202898,0.34782608695652173,1.4782608695652173,1.5144927536231885,0.34057971014492755
2025-02-15,Crystal Palace,Everton,1,2,A,0,1.2681159420289856,1.326086956521739,0.30434782608695654,1.0289855072463767,1.4782608695652173,0.2753623188405797
2025-02-16,Liverpool,Wolves,2,1,H,1,2.2681159420289854,0.9927536231884058,0.6376811594202898,1.108695652173913,1.5797101449275361,0.3188405797101449
2025-02-16,Tottenham,Man United,1,0,H,1,1.891304347826087,1.4565217391304348,0.4927536231884058,1.4492753623188406,1.391304347826087,0.47101449275362317
2025-02-19,Aston Villa,Liverpool,2,2,D,0,1.539568345323741,1.4316546762589928,0.43884892086330934,2.2661870503597124,0.9928057553956835,0.6402877697841727
2025-02-21,Leicester,Brentford,0,4,A,0,1.3663366336633664,1.801980198019802,0.26732673267326734,1.474820143884892,1.5035971223021583,0.34532374100719426
2025-02-22,Everton,Man United,2,2,D,0,1.0359712230215827,1.474820143884892,0.2805755395683453,1.4388489208633093,1.3884892086330936,0.4676258992805755
2025-02-22,Arsenal,West Ham,0,1,A,0,2.093525179856115,1.0215827338129497,0.6546762589928058,1.3741007194244603,1.6330935251798562,0.34532374100719426
2025-02-22,Bournemouth,Wolves,0,1,A,0,1.3366336633663367,1.6534653465346534,0.3564356435643564,1.1079136690647482,1.5827338129496402,0.31654676258992803
2025-02-22,Fulham,Crystal Palace,0,2,A,0,1.4653465346534653,1.4554455445544554,0.37623762376237624,1.2661870503597121,1.330935251798561,0.302158273381295
2025-02-22,Ipswich,Tottenham,1,4,A,0,0.92,2.0,0.12,1.8848920863309353,1.4460431654676258,0.49640287769784175
2025-02-22,Southampton,Brighton,0,4,A,0,0.9702970297029703,1.9504950495049505,0.16831683168316833,1.4892086330935252,1.4172661870503598,0.3669064748201439
2025-02-22,Aston Villa,Chelsea,2,1,H,1,1.542857142857143,1.4357142857142857,0.4357142857142857,1.7122302158273381,1.2733812949640289,0.4460431654676259
2025-02-23,Newcastle,Nott'm Forest,4,3,H,1,1.7194244604316546,1.3669064748201438,0.4460431654676259,1.2673267326732673,1.6237623762376239,0.31683168316831684
2025-02-23,Man City,Liverpool,0,2,A,0,2.4532374100719423,0.920863309352518,0.7050359712230215,2.2642857142857142,1.0,0.6357142857142857
2025-02-25,Brighton,Bournemouth,2,1,H,1,1.5071428571428571,1.4071428571428573,0.37142857142857144,1.3235294117647058,1.6470588235294117,0.35294117647058826
2025-02-25,Crystal Palace,Aston Villa,4,1,H,1,1.2714285714285714,1.3214285714285714,0.30714285714285716,1.5460992907801419,1.4326241134751774,0.4397163120567376
2025-02-25,Wolves,Fulham,1,2,A,0,1.1071428571428572,1.5714285714285714,0.32142857142857145,1.4509803921568627,1.4607843137254901,0.37254901960784315
